url,price,product_name
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"215,-",Monitor Audio Bronze 2 zwart Eiken
https://www.hobo.nl/nad-m32-zilver.html,"229,-",Tivoli Model One BT  white/ silver
https://www.hobo.nl/nad-m32-zilver.html,"229,-",Tivoli Model One BT  cherry/ silver
https://www.hobo.nl/nad-m32-zilver.html,"549,-",Bluesound Node 2 zwart
https://www.hobo.nl/audioquest-dragonfly-red.html,"249,-",Bowers & Wilkins P5 S2
https://www.hobo.nl/audioquest-dragonfly-red.html,"149,-",Bowers & Wilkins C5 S2
https://www.hobo.nl/audioquest-dragonfly-red.html,"129,-",Pro-Ject Head Box S  zwart
https://www.hobo.nl/anthem-mrx-720.html,"2.699,-",LG OLED55B6V
https://www.hobo.nl/anthem-mrx-720.html,"4.799,-",LG OLED65B6V 
https://www.hobo.nl/anthem-mrx-720.html,"1.199,-",Bluesound Pulse Soundbar
https://www.hobo.nl/accessoires/stand-3x.html,"119,-",Pro-Ject Align-It
https://www.hobo.nl/accessoires/stand-3x.html,"99,-",Pro-Ject Measure-It II
https://www.hobo.nl/accessoires/stand-3x.html,"99,-",Pro-Ject Clamp-It
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"219,-",Paradigm CI Home H65-SM
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"225,-",Bowers & Wilkins  M-1 satelliet luidspreker wit
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"225,-",Bowers & Wilkins M-1 satelliet luidspreker zwart
https://www.hobo.nl/nad-m32-zilver.html,"549,-",Bluesound Node 2 wit
https://www.hobo.nl/nad-m32-zilver.html,"599,-",Bluesound Pulse Mini wit
https://www.hobo.nl/audioquest-dragonfly-red.html,"129,-",Pro-Ject Head Box S  zilver
https://www.hobo.nl/audioquest-dragonfly-red.html,"159,-",Pro-Ject Head Box S USB  zwart
https://www.hobo.nl/anthem-mrx-720.html,"1.399,-",Yamaha MusicCast RX-A1060 titanium
https://www.hobo.nl/anthem-mrx-720.html,"1.799,-",Yamaha MusicCast RX-A2060 titanium
https://www.hobo.nl/anthem-mrx-720.html,"749,-",Yamaha MusicCast RX-A660 zwart
https://www.hobo.nl/accessoires/stand-3x.html,"49,-",Pro-Ject Leather-It  zwart
https://www.hobo.nl/accessoires/stand-3x.html,"49,-",Pro-Ject Leather-It  grijs
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"229,-",Paradigm Atom Monitor 
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"229,-",Sonos PLAY:1 zwart
https://www.hobo.nl/luidsprekers/elac-starlet-wit-hoogglans.html,"269,-",Elac IW-1130
https://www.hobo.nl/anthem-mrx-720.html,"1.049,-",Yamaha MusicCast RX-A860 zwart
https://www.hobo.nl/hi-fi/mc601.html,"10.499,-",McIntosh MC601
https://www.hobo.nl/hi-fi/mc601.html,"6.999,-",McIntosh MC301
https://www.hobo.nl/hi-fi/mc601.html,"17.999,-",McIntosh MC2301
https://www.hobo.nl/hi-fi/mc601.html,"12.599,-",McIntosh MC452
https://www.hobo.nl/hi-fi/mc601.html,"9.999,-",McIntosh MC302
https://www.hobo.nl/hi-fi/mc601.html,"6.399,-",McIntosh MC152
https://www.hobo.nl/hi-fi/mc601.html,"7.699,-",McIntosh MC275
https://www.hobo.nl/hi-fi/mc601.html,"16.399,-",McIntosh MC303
https://www.hobo.nl/hi-fi/mc601.html,"9.199,-",McIntosh MC205
https://www.hobo.nl/hi-fi/mc601.html,"11.899,-",McIntosh MC207
https://www.hobo.nl/hi-fi/mc601.html,"8.999,-",McIntosh MC8207
https://www.hobo.nl/hi-fi/mc601.html,"8.799,-",McIntosh C1100C
https://www.hobo.nl/hi-fi/mc601.html,"8.799,-",McIntosh C1100T
https://www.hobo.nl/hi-fi/mc601.html,"9.999,-",McIntosh C2600
https://www.hobo.nl/hi-fi/mc601.html,"5.299,-",McIntosh C47
https://www.hobo.nl/hi-fi/mc601.html,"9.399,-",McIntosh C52
https://www.hobo.nl/hi-fi/mc601.html,"2.799,-",McIntosh MP100
https://www.hobo.nl/hi-fi/mc601.html,"10.990,-",McIntosh MP1100
https://www.hobo.nl/hi-fi/mc601.html,"9.999,-",McIntosh MX122
https://www.hobo.nl/hi-fi/mc601.html,"20.999,-",McIntosh MX160
https://www.hobo.nl/hi-fi/mc601.html,"7.499,-",McIntosh MEN220
https://www.hobo.nl/hi-fi/mc601.html,"10.499,-",McIntosh MA8900
https://www.hobo.nl/hi-fi/mc601.html,"8.999,-",McIntosh MA6700
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"349,-",Bluesound PULSE FLEX wit
https://www.hobo.nl/hi-fi/mc601.html,"6.399,-",McIntosh MA5200
https://www.hobo.nl/hi-fi/mc601.html,"6.799,-",McIntosh MHA150
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Bluesound Pulse 2 Wit
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Bluesound Pulse 2 Zwart
https://www.hobo.nl/hi-fi/mc601.html,"1.399,-",McIntosh RS100
https://www.hobo.nl/hi-fi/mc601.html,"8.599,-",McIntosh MXA80
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"109,-",Pro-Ject Phono Box  II zilver
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"229,-",Paradigm CI Home H80-R
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"199,-",AudioQuest Beetle 
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"599,-",Mitchell & Johnson WLD+211T Zilver
https://www.hobo.nl/hi-fi/mc601.html,"4.499,-",McIntosh McAire
https://www.hobo.nl/hi-fi/mc601.html,"7.899,-",McIntosh MPC1500
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"109,-",Pro-Ject Phono Box II zwart
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"149,-",Pro-Ject Phono Box USB  zwart
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"229,-",Sonos PLAY:1 wit
https://www.hobo.nl/luidsprekers/paradigm-h80-r.html,"230,-",Monitor Audio Bronze Center Rosewood
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Revo SuperSystem Walnoot/ zilver
https://www.hobo.nl/bluesound-pulse-flex-wit.html,"799,-",Revo SuperSystem Walnoot/ zwart
https://www.hobo.nl/hi-fi/mc601.html,"8.599,-",McIntosh MB100
https://www.hobo.nl/hi-fi/mc601.html,"2.799,-",McIntosh MB50
https://www.hobo.nl/accessoires/box-design-by-pro-ject-phono-box-zilver.html,"149,-",Pro-Ject Phono Box USB  zilver
