url,price,product_name
https://www.wifimedia.eu/nl/onkyo-tx-8150-zilver.html,"499,-",Onkyo TX-8150 Zilver
https://www.wifimedia.eu/nl/onkyo-tx-l20d-wit.html,"389,-",Onkyo TX-L20D Wit
https://www.wifimedia.eu/nl/dynaudio-xeo-2-zwart.html,"650,-",Dynaudio Xeo 2 Zwart
https://www.wifimedia.eu/nl/dynaudio-focus-60-xd.html,"5500,-",Dynaudio Focus 60 XD
https://www.wifimedia.eu/nl/kii-audio-three.html,"5250,-",Kii Audio Three
https://www.wifimedia.eu/nl/dynaudio-contour-s-34-le.html,"2149,-",Dynaudio Contour S 3.4 LE
https://www.wifimedia.eu/nl/dynaudio-emit-m20.html,"349,-",Dynaudio Emit M20
https://www.wifimedia.eu/nl/audioquest-forest-usb-30-micro.html,"39,-",AudioQuest Forest USB 3.0 Micro
https://www.wifimedia.eu/nl/audioquest-pearl-usb-amicro.html,"27,-",AudioQuest Pearl USB A>Micro
https://www.wifimedia.eu/nl/lumin-m1.html,"2499,-",LUMIN M1
https://www.wifimedia.eu/nl/cambridge-audio-cxa80-zwart.html,"1099,-",Cambridge Audio CXA80 Zwart
https://www.wifimedia.eu/nl/audioengine-n22.html,"239,-",Audioengine N22
https://www.wifimedia.eu/nl/denon-pma-2500ne.html,"2499,-",Denon PMA-2500NE
https://www.wifimedia.eu/nl/elac-ea101eq-g.html,"699,-",ELAC EA101EQ-G
https://www.wifimedia.eu/nl/rotel-ra-1572.html,"1699,-",Rotel RA-1572
https://www.wifimedia.eu/nl/rotel-a12-zwart.html,"979,-",Rotel A12 Zwart
https://www.wifimedia.eu/nl/bowers-wilkins-ccm-cinema-7.html,"550,-",Bowers & Wilkins CCM Cinema 7
https://www.wifimedia.eu/nl/bowers-wilkins-cwm74.html,"750,-",Bowers & Wilkins CWM7.4
https://www.wifimedia.eu/nl/bowers-wilkins-ccm73.html,"1400,-",Bowers & Wilkins CCM7.3
https://www.wifimedia.eu/nl/bowers-wilkins-ccm682.html,"550,-",Bowers & Wilkins CCM682
https://www.wifimedia.eu/nl/bowers-wilkins-ccm664sr.html,"325,-",Bowers & Wilkins CCM664SR
https://www.wifimedia.eu/nl/bowers-wilkins-cwm652.html,"250,-",Bowers & Wilkins CWM652
https://www.wifimedia.eu/nl/bowers-wilkins-ccm683.html,"400,-",Bowers & Wilkins CCM683
https://www.wifimedia.eu/nl/sonos-playbase-wit.html,"799,-",Sonos PLAYBASE Wit
https://www.wifimedia.eu/nl/lg-sj9.html,"749,-",LG SJ9
https://www.wifimedia.eu/nl/audioengine-d3-24-bit-dac-headphone-amp.html,"89,95",Audioengine D3 24-bit DAC/Headphone Amp
https://www.wifimedia.eu/nl/dynaudio-focus-20-xd.html,"2750,-",Dynaudio Focus 20 XD
https://www.wifimedia.eu/nl/dynaudio-xeo-4-mat-wit.html,"850,-",Dynaudio Xeo 4 Mat Wit
https://www.wifimedia.eu/nl/dynaudio-focus-60-xd.html,"5500,-",Dynaudio Focus 60 XD
https://www.wifimedia.eu/nl/dynaudio-connect.html,"350,-",Dynaudio Connect
https://www.wifimedia.eu/nl/dynaudio-focus-30-xd.html,"4250,-",Dynaudio Focus 30 XD
https://www.wifimedia.eu/nl/dynaudio-focus-30-xd.html,"4250,-",Dynaudio Focus 30 XD
https://www.wifimedia.eu/nl/dynaudio-xeo-6-mat-wit.html,"1500,-",Dynaudio Xeo 6 Mat Wit
https://www.wifimedia.eu/nl/dynaudio-xeo-6-mat-zwart.html,"1500,-",Dynaudio Xeo 6 Mat Zwart
https://www.wifimedia.eu/nl/dynaudio-xeo-2-zwart.html,"650,-",Dynaudio Xeo 2 Zwart
https://www.wifimedia.eu/nl/dynaudio-focus-20-xd.html,"2750,-",Dynaudio Focus 20 XD
https://www.wifimedia.eu/nl/audioengine-a5-zwart.html,"399,-",Audioengine A5+ Zwart
https://www.wifimedia.eu/nl/dynaudio-xeo-4-mat-wit.html,"850,-",Dynaudio Xeo 4 Mat Wit
https://www.wifimedia.eu/nl/dynaudio-excite-x14a.html,"499,-",Dynaudio Excite X14A
https://www.wifimedia.eu/nl/audioengine-hd6-zwart.html,"699,-",Audioengine HD6 Zwart
https://www.wifimedia.eu/nl/bowers-wilkins-cm10-s2.html,"1799,-",Bowers & Wilkins CM10 S2
https://www.wifimedia.eu/nl/dynaudio-emit-m30.html,"749,-",Dynaudio Emit M30
https://www.wifimedia.eu/nl/bowers-wilkins-684-s2-wit.html,"525,-",Bowers & Wilkins 684 S2 Wit
https://www.wifimedia.eu/nl/elac-debut-f5.html,"379,-",ELAC Debut F5
https://www.wifimedia.eu/nl/elac-uni-fi-fs-u5.html,"699,-",ELAC Uni-Fi FS U5
https://www.wifimedia.eu/nl/dynaudio-excite-x34.html,"1095,-",Dynaudio Excite X34
https://www.wifimedia.eu/nl/dynaudio-emit-m10.html,"299,-",Dynaudio Emit M10
https://www.wifimedia.eu/nl/elac-uni-fi-bs-u5.html,"349,-",ELAC Uni-Fi BS U5
https://www.wifimedia.eu/nl/dynaudio-special-forty.html,"1500,-",Dynaudio Special Forty
https://www.wifimedia.eu/nl/elac-debut-b6.html,"199,-",ELAC Debut B6
https://www.wifimedia.eu/nl/dynaudio-excite-x14.html,"495,-",Dynaudio Excite X14
https://www.wifimedia.eu/nl/audioengine-hdp6-set.html,"599,-",Audioengine HDP6 (set)
